Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,time
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:020690
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:022195
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:023645
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:024970
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:027362
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:029133
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:030782
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:032776
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:034134
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:035256
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:036423
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:037693
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:038816
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:040030
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:041246
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:042442
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:043710
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:044969
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:046177
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:047361
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:048716
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:049968
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:051146
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:052393
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:053589
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:054776
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:056012
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:057360
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:058537
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:059686
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:060781
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:061820
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:062868
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:063995
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:065138
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:066322
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:067401
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:068650
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:069942
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:071088
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:072194
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:073364
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:074582
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:075786
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:077124
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:078384
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:079550
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:080728
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:081869
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:083056
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:084334
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:085639
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:086832
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:088113
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:089305
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:090551
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:091773
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:093124
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:094405
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:095520
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:096630
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:097797
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:098923
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:100165
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:101379
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:102589
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:103784
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:105065
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:106341
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:107684
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:109076
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:110292
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:111402
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:112730
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:114073
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:115278
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:116506
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:117752
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:118984
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:120189
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:121387
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:122627
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:123870
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:125083
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:126353
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:127533
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:128680
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:129918
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:131230
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:132572
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:133847
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:135112
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:136316
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:137543
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:138783
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:139913
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:141101
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:142405
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:143538
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:144746
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:146025
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:147249
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:148545
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:149795
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:150939
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:152098
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:153878
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:155275
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:156448
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:157584
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:158641
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:159695
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:160771
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:161881
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:163001
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:164144
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:165309
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:166463
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:167639
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:168865
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:170137
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:171487
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:172582
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:173726
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:174899
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:176126
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:177340
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:178443
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:179605
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:180778
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:181943
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:183558
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:184780
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:186073
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:187340
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:188542
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:189844
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:190982
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:192132
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:193348
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:194624
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:195783
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:196962
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:198228
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:199469
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:200640
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:202024
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:203196
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:204530
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:205740
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:206922
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:208201
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:209459
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:210651
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:211852
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:213038
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:214280
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:215600
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:216870
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:218082
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:219308
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:220488
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:221833
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:223059
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:224273
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:225571
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:226794
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:228118
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:229302
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:230561
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:231723
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:233025
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:234191
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:235370
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:237866
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:239344
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:240614
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:241919
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:243266
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:244668
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:245958
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:247282
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:248580
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:249922
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:251114
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:252346
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:253729
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:254898
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:256046
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:257172
-90,63,-4737,-5872,-2318,-1899,-6527,7241,-808,-2213,-6467,-535,5271,-4342,-5999,-5216,2018-10-17 11:42:00:259464
